year;month;day;A;B;C;D;E
2012;3;16;-0.01230228471001682;0.003379256563556865;0.0053674649050377;0.006323185011706256;-0.021287128712871528
2012;3;19;0.019087673891944545;-0.002590673575130431;0.0065708418891163856;0.006981615080289938;0.011633788568536918
2012;3;20;0.0031746031746031633;-0.01506493506493467;-0.004811104779737674;-0.015253062167782327;-0.018500000000001182
2012;3;21;0.003164556962024223;-0.005801687763713148;-0.006592501030078801;-0.00375498709223121;0.020787581688869627
2012;3;22;0.009463722397476504;-0.02785145888594176;-0.012857735379510404;-0.02073027090695212;-0.02605210420841564
2012;3;23;0.0;-0.009549795361528113;-0.0042016806722680045;-0.0004811161895567073;0.006687242798353532
2012;3;26;0.04531250000000009;0.01763085399449027;0.02151898734177138;0.013477737665462897;0.02197240674501999
2012;3;27;-0.018086696562032878;0.0008121277747699107;-0.0169351507641472;0.00712419852766244;0.007499999999997176
2012;3;28;-0.040949916273404496;-0.02623748985664054;-0.017226890756302682;-0.01909926904032011;-0.004962779156327035
2012;3;29;0.004761904761903635;-0.010277777777777497;-0.0029927319367241134;0.013461538461538192;-0.011970074812965414
2012;3;30;-0.005213270142180093;-0.01964636542239684;0.0012864493996569415;0.017552182163188768;-0.0005047955578020291
2012;4;2;0.020327139907893033;0.011026779322069302;-0.005139186295503584;0.025874125874126852;-0.005050505050504528
2012;4;3;-0.008249027237354212;-0.015580736543910012;-0.029272492466637767;-0.022494887525562723;-0.0025380710659873573
2012;4;4;-0.011299435028247817;-0.030791366906474438;-0.03503325942350355;-0.01975825197582337;-0.01679389312977364
2012;4;5;-0.006190476190476857;-0.020190023752969632;0.011029411764705399;-0.002608489447476603;0.003623188405800448
2012;4;9;-0.0009583133684710754;-0.015151515151514139;-0.018636363636363784;-0.010461245839276434;-0.00979886539453767
2012;4;10;0.011191047162270484;-0.020307692307692915;-0.01852709587772139;-0.009130225852954088;0.01041666666666985
2012;4;11;0.022292490118575925;-0.0028266331658292065;0.007550731477112604;0.0;-0.0005154639175244391
2012;4;12;0.005258274048871581;0.03811023622047238;0.03091334894613551;0.06353055286129727;0.003094378545638321
2012;4;13;0.0038461538461538325;-0.038834951456310884;-0.01544752385279402;-0.001367989056087926;0.0005141388174836337
2012;4;16;-0.00015325670498156363;-0.0072601010101013275;-0.007383479464696974;-0.013217720741803052;0.006166495375125036
2012;4;17;0.011649294911098451;0.0015898251192372204;0.0032543003254288383;0.021347248576852218;0.021450459652710308
2012;4;18;0.03287878787878773;-0.006031746031745278;0.00834105653382844;0.010218300046447748;0.009999999999998899
2012;4;19;-0.0026404576793309653;0.007345895879909525;-0.014246323529411575;-0.007356321839079971;0.004950495049504289
2012;4;20;0.014560964847771363;0.0218769816106541;0.0004662004662003838;-0.0023158869847164087;-0.002955665024631071
2012;4;23;-0.014207016526529559;-0.013651877133106671;-0.008387698042871095;-0.00649953574744544;-0.011857707509879245
2012;4;24;-0.005882352941176561;-0.010695187165775555;-0.001879699248120481;0.0023364485981274274;0.006499999999999728
2012;4;25;0.008579881656804789;-0.058823529411764164;-0.005178907721279602;-0.014452214452213008;-0.006458022851465128
2012;4;26;-0.002053388090348496;0.0003378378378371405;0.0052058684335059;0.014664143803215124;-0.023000000000002352
2012;4;27;0.0014697236919458678;0.003039513677811634;-0.01459510357815419;-0.006526806526805373;0.031218014329579935
2012;4;30;-0.01012799553599164;0.01010101010101061;0.017200191113234675;-0.0004692632566872801;-0.00049627791563156
2012;5;2;-0.0106809078771688;-0.02484575621143925;0.03334899013621406;0.014084507042256611;-0.020854021847069637
2012;5;3;0.0073474284000605294;-0.0013679890560871488;-0.027272727272726782;-0.010185185185186185;0.01673427991886256
2012;5;4;-0.03245013396844387;-0.013698630136986467;-0.042990654205608214;-0.02876520112254588;-0.002493765586032648
2012;5;7;0.02369230769230768;0.006944444444443754;0.004882812500000444;-0.0007223693715391333;0.004999999999999449
2012;5;8;0.0007514277126541291;0.001724137931035541;-0.015549076773566317;-0.026506024096385472;0.014427860696517136
2012;5;9;-0.015768133353355918;-0.01480206540447504;-0.0049358341559728736;-0.0024752475247538097;-0.004413928396273414
2012;5;10;-0.008849557522124907;0.00034940600978328185;-0.011904761904761418;0.00024813895781661266;0.007389162561577622
2012;5;11;-0.004002463054186611;0.013272790778903643;-0.01957831325301218;-0.030017365418007147;0.0019559902200478874
2012;5;14;-0.00788253477588885;-0.021027231988970274;-0.022245214694110338;-0.0166240409207149;-0.02147388970229458
2012;5;15;-0.0009347250350520975;0.0028169014084515887;-0.02169312169312243;-0.007542262678807532;0.0
2012;5;16;0.00015593326056428936;-0.023525280898876733;0.04326663061114111;-0.027777777777777235;-0.000997506234411527
2012;5;17;-0.0021827252884309978;-0.027328299172958648;-0.044582685329185856;-0.03423180592991615;-0.0014977533699452872
2012;5;18;-0.004062500000000635;0.005175600739371289;0.034725990233315907;0.023723137035999375;0.0
2012;5;21;-0.003137747097583299;0.05479955866127151;0.06974305191400121;0.031897491821156976;0.0
2012;5;22;0.005665722379603055;-0.004184100418410219;-0.03382352941176581;-0.012417437252313035;0.003999999999998005
2012;5;23;-0.027856025039123544;-0.0014005602240892978;-0.024353120243530868;0.008025682182989824;-0.003984063745017918
2012;5;24;-0.008370895041854398;-0.014025245441795398;-0.02756110244409804;-0.011411889596603886;0.0
2012;5;25;-0.0024350649350652898;0.01209103840682868;-0.0032085561497323667;-0.018791946308724272;0.012499999999996403
2012;5;28;0.007323026851098646;0.002810962754742574;0.00804721030042943;0.009028727770177492;0.004444444444445139
2012;5;29;-0.006300484652665861;-0.009460406447091896;0.0031931878658859603;0.016811279826462355;-0.0024582104228098034
2012;5;30;0.007966184360267192;-0.005305978068623762;-0.026525198938991634;-0.005866666666664466;-0.004435682602267899
2012;5;31;0.009516129032257625;0.04196301564722704;0.04250681198910078;0.008315450643775923;0.029702970297030395
2012;6;1;-0.04505512062629757;-0.024073757898967818;-0.017250392054364405;-0.015695663740359578;-0.026442307692310707
2012;6;4;-0.006525012548101339;-0.015045486354092752;0.016489361702127114;-0.0021621621621580323;-0.014814814814812949
2012;6;5;-0.009767598518019338;-0.015275310834814038;-0.01622187336473002;-0.0008125677139767529;-0.005513784461150917
2012;6;6;0.0357142857142847;0.0418470418470418;0.015425531914893265;0.029005150447275252;0.022177419354835193
2012;6;8;-0.006732348111658237;-0.005886426592798366;-0.011000523834468257;0.01001053740779767;-0.013313609467453524
2012;6;11;-0.017192924450322167;0.010101010101011276;-0.025953389830508877;-0.012519561815337865;0.0
2012;6;12;0.012783851976450489;0.017241379310344307;0.011419249592169667;0.023507659799262504;-0.0004997501249364156
2012;6;13;-0.005148646404251278;0.0016949152542373724;0.016129032258064946;0.001290322580645764;-0.0060000000000008935
2012;6;14;0.003171953255425519;0.0006768189509309686;-0.03862433862433812;0.002577319587625304;-0.03571428571428448
2012;6;15;0.0044932601098355285;0.02130537707135538;0.02091359383599345;0.015938303341905824;-0.003651538862810111
2012;6;18;0.02816434724983452;-0.006622516556291758;0.018867924528301216;0.0083502024291493;-0.0020942408376951605
2012;6;19;0.029326458266194066;0.01600000000000068;0.0396825396825391;0.02409033877038702;-0.014165792235045216
2012;6;20;0.0018785222291797243;-0.014107611548556886;0.012722646310432406;0.0029404557706460555;0.00745077168706576
2012;6;21;-0.01718750000000091;-0.039267886855240186;-0.03165829145728627;-0.0276081114097243;0.003697834125725441
2012;6;22;-0.010653272762972676;-0.020782819535851482;0.014530358069538618;-0.002261306532664431;0.005263157894736192
2012;6;25;0.0024252223120457828;-0.03784931022285021;-0.08951406649616378;-0.019138755980861566;-0.015183246073298129
2012;6;26;0.0027419354838711385;-0.0014705882352948896;0.011235955056180691;0.02310654685494451;0.015417331206804441
2012;6;27;-0.015602380569406549;0.012886597938145172;-0.02000000000000013;-0.004015056461733613;0.01716141011136263
2012;6;28;0.00898692810457491;-0.009451108687749787;0.003401360544217358;-0.011841773746536943;-0.028423772609821873
2012;6;29;0.022834008097166514;0.038165137614678324;0.03107344632768383;0.023202447730751974;0.03670212765957692
2012;7;2;-0.023115896136795322;0.0037135278479125677;0.006027397260272682;0.002741091452779898;-0.014879425346334463
2012;7;3;0.01782820097244664;0.020084566596195064;0.03431372549019751;0.018886679920477212;0.0
2012;7;4;0.01242038216560526;0.005872193436960549;-0.0021063717746195865;0.006097560975608207;-0.010416666666664076
2012;7;5;-0.009122365523749898;0.011332417582416987;0.034300791556729715;0.012606060606057845;-0.014736842105266379
2012;7;6;-0.011904761904761307;-0.006791171477078972;-0.020408163265306145;-0.02346181469954356;-0.002136752136750797
2012;7;10;-0.017670682730924536;-0.04478632478632627;-0.04218750000000071;-0.02917381711203848;0.0010706638115625111
2012;7;11;0.003270645952576423;0.004294917680745858;0.008156606851549952;-0.0010101010101014607;0.02139037433155444
2012;7;12;-0.011246943765281792;0.010334996436206945;0.0021574973031281974;-0.00429726996966362;0.0036649214659660867
2012;7;13;0.0037916254533467697;0.02821869488536155;0.052206673842841944;0.021325209444022608;-0.02190923317683735
2012;7;16;-0.004762686812284533;-0.0010291595197243764;-0.01023017902813217;-0.01565995525727415;-0.003200000000002312
2012;7;17;-0.0008250825082501967;-0.007554945054945916;-0.005167958656331906;-0.003787878787875898;-0.002140181915461281
2012;7;18;0.007431874483897483;0.023875432525951812;0.004155844155843802;0.001267427122941145;-0.0010723860589805234
2012;7;19;0.0014754098360649781;0.019263264616424802;0.015002586652872463;0.0012658227848107995;0.006441223832528431
2012;7;20;-0.005729251923391909;-0.003647214854111014;-0.022426095820591074;-0.02427307206068563;-0.005333333333334189
2012;7;23;0.004280540006586175;-0.028286189683860985;-0.011470281543274896;-0.023581238662863213;-0.03646112600536455
2012;7;24;-0.012622950819672685;0.03390410958904044;-0.008966244725738481;-0.04883227176220806;0.001112966054539477
2012;7;25;0.0011622115224976248;0.006955945677377562;0.011176157530601305;-0.005301339285716966;0.016210173280198914
2012;7;26;0.03067993366500832;0.027631578947367563;0.01368421052631641;0.012342215988780936;0.023102310231026157
2012;7;27;0.034432823813354885;0.0371318822023059;0.047248182762201774;0.04045441950678841;0.0086021505376348
2012;7;30;0.009488256338466172;0.02746913580246879;0.00694100148735699;-0.0007989347536621061;0.023454157782513585
2012;7;31;-0.009244992295839971;-0.02463202162811684;-0.03988183161004499;-0.009861407249467047;-0.03593749999999807
2012;8;1;-0.00031104199066889215;-0.006932676013604588;0.01641025641025662;0.006460296096902685;-0.0010804970286327764
2012;8;2;-0.022090852520224136;-0.017294367284067746;-0.011099899091825627;-0.017116876170097606;0.017847485127093998
2012;8;3;0.007476932866687713;0.030254777070064964;0.0173469387755103;0.014965986394560371;0.011158342189161896
2012;8;6;0.015316595610295636;0.02256568778979906;-0.001003009027082613;0.010723860589812784;0.01156069364161727
2012;8;7;-0.01197511664074602;0.009371221281740283;0.016566265060242058;-0.0015915119363404395;0.010389610389609949
2012;8;8;-0.0004722178498351992;0.0227613057801741;0.04592592592592615;0.007704569606800327;-0.012853470437018455
2012;8;9;-0.00346456692913355;-0.00995607613469962;-0.008498583569405915;0.009754811494858906;0.002604166666667629
2012;8;10;-0.01137800252844512;0.010943507837916977;0.0033333333333338544;0.007310704960834302;-0.012987012987013213
2012;8;13;0.0020780051150888212;-0.006729081334113429;-0.0018984337921214012;0.0007776049766721194;0.036315789473686744
2012;8;14;0.007497208486202833;-0.007658321060383333;-0.00903471231573949;-0.04040404040404166;0.01879126460131797
2012;8;15;-0.004433185560482;0.00474918373404587;0.010076775431861806;-0.020242914979757276;-0.02691924227318021
2012;8;16;0.0017493638676848722;0.019793205317577556;0.01947743467933405;0.013774104683197619;-0.008709016393440572
2012;8;17;-0.01714557866328037;0.004055619930475762;0.004193849021435714;-0.031250000000000666;-0.0036175710594320565
2012;8;20;0.0009691487643350705;-0.008944027697634804;0.0013921113689101539;0.019915848527348956;0.018153526970952294
2012;8;21;-0.025173471034371397;-0.005822416302764921;-0.0157553290083412;-0.0074257425742561;0.004584819154355602
2012;8;22;0.021188544942890797;0.0038067349926789174;0.011770244821092124;0.00027708506511525677;-0.003042596348882931
2012;8;23;0.005187226454855365;-0.006709451575262371;-0.009771986970684043;-0.03878116343490201;0.012207527975583332
2012;8;24;0.004676665054022644;-0.0011747430249635649;-0.0023496240601509344;-0.004899135446688518;-0.01959798994974582
2012;8;27;-0.0032102728731938646;-0.014995589532490361;0.006594441827603381;-0.015348971908482167;0.018452075858533812
2012;8;28;-0.008051529790659595;0.0;-0.0014038371548906747;-0.002352941176471779;-0.007549068948165649
2012;8;29;0.002597402597402265;-0.02417910447761118;-0.006091846298032055;-0.029775943396224913;0.011663286004057527
2012;8;30;-0.005829015544042027;-0.005812174977057993;-0.008015087223008144;-0.003342449103617695;0.008521303258143487
2012;8;31;0.03859934853420244;-0.02461538461538415;-0.013783269961976874;0.029878048780485722;-0.0009940357852878945
2012;9;3;-0.0014113219382159148;0.011519646520562254;-0.0033734939759040294;-0.006808762581406946;0.007960199004975355
2012;9;4;-0.011149497487436766;-0.020280811232448848;-0.0120889748549321;-0.032786885245901565;0.03158933859822466
2012;9;5;0.00015880578052995808;0.003184713375796955;0.007831620166422804;0.01694915254236995;0.038277511961720245
2012;9;6;0.015242934264846797;0.02857142857142736;0.01991257892180598;0.04606060606060702;0.008294930875575979
2012;9;10;-0.014701282452299846;0.0058641975308648675;0.010952380952380825;0.03679026651216932;-0.0223948811700172
2012;9;11;0.0022222222222230137;0.010739490641300975;0.02308054639660906;0.02822017323274517;0.03319308087891715
2012;9;12;-0.010136205258156727;0.02641165755919883;0.012430939226519166;0.013043478260871266;-0.0144796380090505
2012;9;13;0.023360000000000047;0.020408163265305257;0.04138244656662149;0.02548283261802342;0.032598714416894214
2012;9;14;-0.004846779237023258;0.011594202898550954;0.017467248908296984;0.010986136541983438;0.00044464206314098753
2012;9;17;0.0;-0.011461318051576241;-0.0021459227467816033;0.010866752910738242;0.008000000000000007
2012;9;18;-0.01649646504320501;-0.023768115942028878;-0.0021505376344077565;0.01228564115689923;0.0030864197530866555
2012;9;19;-0.004313099041533652;0.0005938242280287831;-0.022844827586207095;-0.011378002528446118;-0.004395604395606045
2012;9;20;0.012353601796888158;-0.007418397626113293;0.011468901632113448;-0.008439897698209076;0.006181015452539462
2012;9;21;0.01774960380348589;0.005979073243647326;-0.010030527692979851;-0.029662109878772824;0.007898200965335667
2012;9;24;0.001245717844908123;0.003268945022288472;0.011453744493392426;0.006911217437531647;0.013495864170656402
2012;9;25;-0.005287713841368169;-0.06013033175355498;-0.009581881533101577;-0.027983104540654113;-0.0262027491408936
2012;9;26;-0.001719824890556998;0.005357705641348964;0.0013192612137209458;0.003530689842478729;0.018875784400729678
2012;9;27;0.000783085356304225;-0.012539184952977012;-0.0026350461133067826;-0.0018944519621117983;0.01824500434405052
2012;9;28;0.006103286384976592;-0.028888888888890074;-0.014971378247468303;-0.010574837310195706;0.007679180887370407
2012;10;1;0.018036386455618336;0.015535568279208878;0.006258381761288234;-0.00438476294875545;0.011007620660460349
2012;10;2;0.02357109844399874;-0.004830917874395602;0.008440693025320689;-0.00385356454720287;-0.022194304857623526
2012;10;3;-0.006773028296207073;-0.012944983818769962;-0.01585903083700324;-0.013539651837525923;-0.005139186295503251
2012;10;4;0.012123048946810266;0.0016393442622939514;0.0026857654431511335;0.011204481792717491;0.011622901420575982
2012;10;5;0.007036981584069624;0.007855973813420292;-0.006696428571428714;-0.005263157894739523;-0.012765957446806753
2012;10;8;0.0260184359203095;0.0022734654108487184;0.007191011235954559;0.03313840155945558;0.011637931034481852
2012;10;9;-0.030865092015650686;-0.024627349319508274;-0.008478357875948306;0.005390835579517583;0.0008521516829991249
2012;10;10;0.004784688995215003;-0.023255813953488413;-0.004500450045004212;-0.010723860589812784;-0.02213707960834288
2012;10;11;0.003273809523809623;0.008503401360544283;0.017179023508137492;0.013550135501351646;0.021767522855898447
2012;10;15;0.022841886680510903;0.005396290050590169;0.013333333333333641;0.0;0.0012782275244984653
2012;10;16;0.0004350348027843953;0.0033545790003361997;0.0;0.018983957219250946;-0.025531914893617058
2012;10;17;0.005218147557616071;-0.000334336342360797;-0.007894736842105954;0.017780649942376936;0.004366812227074801
2012;10;18;0.014131218457102301;-0.0026755852842808014;-0.00530503978779806;-0.004789781798828163;0.01086956521739113
2012;10;19;-0.017773354187402224;-0.010731052984573886;-0.01111111111111096;-0.021390374331552886;0.010752688172042557
2012;10;22;-0.002026635784597719;-0.00508474576271134;-0.00898876404494453;0.0;-0.020425531914893713
2012;10;23;-0.007832898172323466;-0.031686541737650176;-0.017233560090702982;-0.028142076502729596;0.007384882710688601
2012;10;24;-0.0061403508771927795;0.040816326530612734;-0.005999077065067193;-0.007028394714649111;-0.0038809831824070384
2012;10;25;0.0033833480435412344;0.014198782961460932;0.009749303621171324;0.056342015855041616;0.0073593073593059
2012;10;26;0.004398182084739188;-0.013666666666666716;0.01609195402298802;-0.007504690431521466;-0.0008594757198102654
2012;10;29;0.012552911983651382;0.00033795201081487924;-0.03393665158370984;0.0064812314339710575;0.0
2012;10;30;-0.008216808418624821;0.012162162162161927;0.008430913348945523;0.004829621679633966;0.0008602150537626585
2012;10;31;-0.007267441860464574;-0.008678237650200815;-0.03390617742684576;0.0;0.002578427159434682
2012;11;1;0.010102489019033767;0.04429846724451747;0.002403846153845146;0.02510013351135143;0.0030004286326632545
2012;11;5;0.003768662124944866;-0.000967741935483879;0.01870503597122375;-0.008856473039855595;0.03290598290598146
2012;11;6;-0.0008664259927791962;0.009363900548918114;0.020715630885122183;0.004730617608408982;-0.00703351261894769
2012;11;7;-0.0015898251192369983;-0.024952015355086288;-0.023062730627305905;-0.010462987182841776;-0.0037500000000009193
2012;11;8;-0.007672264041691412;-0.022309711286089162;-0.026912181303116234;-0.02246893999471178;-0.012965286491009476
2012;11;9;-0.020131291028445464;0.0006711409395983026;0.008248423095584823;0.008653326122228133;-0.004237288135593875
2012;11;12;0.0037218996575845154;-0.0006706908115369226;-0.016361886429259065;-0.008042895442357478;-0.0008510638297865025
2012;11;13;0.010086027884900428;0.01845637583892623;0.001467710371819031;0.007027027027027177;0.00042589437819384734
2012;11;14;0.001321585903084621;-0.013838550247116888;-0.03273082559843643;-0.01798174986580736;0.0004257130693909872
2012;11;16;0.06613873001906301;0.0036752422318748756;-0.038888888888888196;-0.030336157420063792;0.07446808510638503
2012;11;19;0.016643741403026713;0.0309587217043934;0.005254860746189749;0.013246899661785383;-0.005940594059405169
2012;11;21;0.014747666080367594;0.012269938650307788;-0.026659696811291544;0.013908205841445254;0.005976095617529209
2012;11;22;-0.0017333333333343637;0.011802232854863481;0.001611170784103777;-0.004389574759947501;0.0019801980198004276
2012;11;23;0.009750233738486047;0.011664564943254074;0.027882037533511594;0.017360154312484166;-0.0023715415019746056
2012;11;26;-0.0019841269841281983;-0.0183857899657216;-0.01825769431403179;-0.008396533044421894;0.0
2012;11;27;-0.002915838303514162;-0.015555555555555767;-0.01647183846971423;-0.0035509423654714878;0.0
2012;11;28;-0.0034560680579578396;0.004514672686230625;0.007563479200433321;-0.016721491228070096;-0.0015847860538849012
2012;11;29;-0.013071895424835112;0.025361155698234716;0.026809651474530405;0.04432673543351062;0.011507936507938465
2012;11;30;0.05014191106906596;0.006261740763931156;-0.02558746736292472;0.0037373198077959024;0.06904668497449795
2012;12;3;0.021235521235515975;0.027237354083717635;0.018220793140407476;-0.0058510638297892825;-0.02018348623853039
2012;12;4;-0.022054190296152187;-0.010909090909091312;-0.009473684210525635;-0.018191546281431603;-0.0018726591760317435
2012;12;5;0.0051546391752517184;0.005208333333333037;0.006376195536662577;0.016348773841958097;0.06378986866792036
2012;12;6;-0.00025641025641043313;-0.003352636391343311;-0.01267159450897637;-0.006702412868629493;-0.02645502645502873
2012;12;7;-0.017696845344953194;0.0018348623853203794;0.020320855614973432;0.011605937921723042;-0.011594202898548733
2012;12;10;0.11292428198433035;0.0006105006105003863;0.025681341719077988;0.01787620064034101;-0.010263929618770318
2012;12;11;0.015718475073315252;0.006406345332520269;0.021461420541645237;0.02228047182175974;-0.003703703703701211
2012;12;12;0.002425222312046671;-0.003940588056987271;-0.007003501750874941;0.01025641025641133;0.03903345724906848
2012;12;13;0.0034562211981505886;0.0006086427267191219;-0.014105793450882032;0.0055837563451748284;0.012522361359571077
2012;12;14;-0.01148105625717466;-0.008515815085156975;0.032703117015841165;0.039878849066130595;-0.02650176678445182
2012;12;17;-0.0012775842044143726;0.0030674846625766694;-0.014349332013855687;0.019417475728152667;-0.018511796733211683
2012;12;18;0.007093848121879187;0.0058103975535162;0.012550200803214118;0.01952380952381283;0.00961538461538436
2012;12;19;0.006928406466508719;0.03526907874733998;0.037679722359939216;-0.017982251284448525;0.009893717961143134
2012;12;20;-0.02935779816513162;-0.004405286343612258;0.00573339703774578;0.004756242568371594;0.0
2012;12;21;0.00401701323250836;0.015044247787609821;-0.017102137767221026;-0.008520710059174208;-0.009090909090906374
2012;12;26;-0.013297246410920227;-0.010499149508014338;-0.030449492508458076;0.006684172833613333;0.011376146788990127
2012;12;27;0.011696611600137574;-0.016597510373444924;-0.03240279162512438;-0.00023713540431424818;0.006168359941943313
2012;12;28;-0.002383790226465954;0.006329113924051555;0.005667181865016913;0.002846299810246089;-0.026325279480704844
2013;1;2;0.004062126642778496;0.03310861423397382;0.008709016393442681;0.04304635761589504;0.04222222222222061
2013;1;3;0.017729652546404795;0.029872389791182785;0.03605891315388621;-0.01700680272108901;0.04477611940298454
2013;1;4;-0.017888460189411814;-0.009011546043367957;0.003921568627450744;-0.018915801614762362;-0.01190476190476053
2013;1;7;0.012976190476194027;-0.013924410343847615;-0.01953125;-0.01622384199388749;-0.012048192771085708
2013;1;8;-0.0011752262310523731;0.00403458213256469;-0.028884462151395174;-0.007887189292545838;-0.04006968641114972
2013;1;9;0.015413578068007805;0.016073478760045834;0.009230769230770042;0.00457721031077063;0.007622504537206032
2013;1;10;-0.002085747392814419;-0.012711864406779738;0.007621951219512368;0.010551558752996737;-0.02161383285302465
2013;1;11;-0.011843938690202727;0.0025751072961377464;0.00252143217347367;-0.02064546748932128;0.01251840942562299
2013;1;14;-0.0023501762632172074;0.01227168949771662;-0.0015090543259548284;0.003876908165739934;-0.012727272727271255
2013;1;15;0.010247349823320206;-0.012404849168310528;-0.0015113350125951497;-0.006517016654601249;-0.005524861878452025
2013;1;16;0.02471726710971378;0.00884955752212413;0.0010090817356205317;-0.006316812439261521;0.018518518518515936
2013;1;17;0.00978495847081895;0.016977928692698985;-0.0065524193548389675;0.0019559902200498858;-0.01345454545454372
2013;1;18;0.010704225352107244;0.0033388981636055526;-0.006595636732621757;-0.009028794533920026;-0.0047917434574265005
2013;1;21;-0.00222965440356504;-0.00721020521353255;-0.009703779366700749;-0.0007387343018960824;-0.014444444444445148
2013;1;22;0.0037988826815624765;0.011173184357541333;0.00979886539453334;0.014046328240514105;0.014656144306652408
2013;1;23;0.0017809439002669514;-0.013812154696132284;-0.00153217568947972;-0.007290400972051803;0.011851851851849338
2013;1;24;0.012555555555556763;0.0011204481792714827;0.003069053708439684;-0.02080783353733484;-0.016471449487554635
2013;1;28;-0.02885987051464478;-0.026301063234471234;-0.012238653748086747;-0.030249999999996557;-0.032005954596204256
2013;1;29;0.012090395480222282;-0.0014367816091948038;-0.013422818791946844;0.011600928074243289;-0.017685505574776994
2013;1;30;0.01038294071676149;-0.01899280575539586;-0.047619047619047894;-0.012487257900102411;-0.005088062622308431
2013;1;31;-0.005193370165749278;0.007626870049867396;-0.006593406593406126;0.03896774193548347;-0.006294256490952166
2013;2;1;-0.005331556147949668;-0.005388087959589005;0.021017699115044364;0.0146547441629441;0.0075217735550257014
2013;2;4;0.01273031825795301;-0.023426061493410977;-0.024918743228602103;-0.009791921664627612;-0.02554027504911527
2013;2;5;-0.006163093614472759;0.02518740629685068;0.004444444444444029;-0.01854140914709579;-0.032258064516130336
2013;2;6;-0.0005547542438696373;-0.020766305937408247;-0.02654867256637128;0.011335012594456018;0.02958333333333485
2013;2;7;-0.013099467140321175;-0.00627240143369201;-0.0056818181818194535;-0.027895392278951103;-0.008498583569406026
2013;2;8;0.021372328458943102;0.0180342651036971;0.013714285714286456;0.007942608250065541;0.02040816326530659
2013;2;13;-0.007158590308364965;-0.0026572187776791045;0.0033821871476886756;-0.005846466700559549;-0.013999999999998347
2013;2;14;-0.0016638935108218567;-0.004736530491414981;-0.007303370786517105;-0.013551521350041784;0.014198782961458711
2013;2;15;-0.006999999999998119;0.04640095181439574;-0.0022637238256930647;-0.0072576464489340076;0.015999999999998904
2013;2;18;0.0017903099474068096;0.010517339397384973;0.01531480431083354;-0.006788511749347581;-0.006299212598422144
2013;2;19;0.004132692952084849;-0.01940928270042175;0.011173184357542665;-0.010252365930602081;0.00435816164817715
2013;2;20;0.006674082313684826;-0.01749856569133612;-0.026519337016574274;-0.03213811420982382;-0.016173570019724304
2013;2;21;-0.019999999999999685;-0.007299270072993802;-0.017026106696935717;0.0071350164654229165;0.014033680833999806
2013;2;22;0.014657796820383151;0.032352941176471584;-0.009815242494226495;-0.02670299727520531;-0.003558718861209842
2013;2;25;-0.03467051894654516;0.0019943019943020612;-0.011661807580175765;0.00447928331466696;-0.007936507936507464
2013;2;26;0.009554506734196888;-0.018197327267558627;-0.012389380530973382;0.020066889632107898;-0.0028000000000003578
2013;2;27;-0.025769669327248;0.0037648421662330733;0.004181600955795117;0.010928961748635002;-0.011082349137426895
2013;2;28;0.029460326441698603;0.011829197922677226;-0.011897679952408424;0.021621621621618736;0.08343558282208385
2013;3;1;0.002405773857255822;0.004136357156482973;0.017459361830222342;-0.027777777777776902;0.01547753869384949
2013;3;4;-0.007885714285717271;-0.0042613636363638685;-0.023668639053254448;-0.030204081632651647;-0.017100371747213794
2013;3;5;-0.0017279115309285498;0.010271041369471323;0.0036363636363634377;-0.005331088664424222;0.010968229954615882
2013;3;6;0.027002077082851628;0.016626888507773385;0.08997584541062764;0.05500705218618185;0.008230452674896638
2013;3;7;-0.015168539325840946;0.00645885987082373;0.04986149584487487;-0.0005347593582903931;-0.008905380333951052
2013;3;8;0.003993154592127901;0.029575892857141906;-0.0306068601583106;-0.027822364901017194;0.0037439161362771145
2013;3;11;-0.00511363636364115;-0.005420054200541369;0.030484485574305165;0.009080902586679374;-0.029093621782916745
2013;3;12;-0.013706453455167855;-0.014986376021798087;-0.010036978341257274;-0.010362694300517505;0.005762581636573838
2013;3;13;-0.009496236247828027;-0.0013831258644533273;0.0010672358591263809;-0.03940479470928482;-0.006493506493506773
2013;3;14;0.007833508710394455;-0.015235457063712876;0.03304904051172608;0.0040160642570290506;0.011534025374853929
2013;3;15;-0.02320185614848813;0.000843881856540607;-0.014963880288957343;-0.007714285714284119;-0.015203344735841617
2013;3;18;0.005938242280284056;0.012647554806070715;0.005762179151388436;0.008350129570976028;-0.017753763025857516
2013;3;19;-0.009681227863045372;-0.005828476269775673;-0.0052083333333344806;-0.04111936036550701;0.02946954813359559
2013;3;20;0.0073915116833551675;0.00865438302624244;-0.013089005235601858;0.022930315664082546;-0.016030534351144543
2013;3;21;-0.005798816568049148;-0.011071132023249386;-0.016976127320955214;0.008442503639010335;0.00581846392552432
2013;3;22;-0.006070705868345239;-0.012314581584103146;0.0053966540744749825;0.002020785219402521;0.010412649440801003
2013;3;25;-0.023712574850301205;-0.008217625389628114;0.0;-0.013252664938058767;-0.006870229007633899
2013;3;26;0.002944062806671255;0.01057142857142801;-0.0021470746108425143;0.005839416058394553;0.0038431975403550034
2013;3;27;0.001956947162431222;0.00226180378852181;-0.009144701452393877;0.019738751814221134;-0.0009707858219659693
2013;3;28;0.009277343749999778;0.015232722143864397;-0.003800217155266572;-0.006547110731568884;0.00038417210910624
